PROVINCIA,COMARCA,LOCALIDAD,CÓD. CENTRO,NOMBRE CENTRO,NIVEL,CURSO,% VOTOS VALENCIANO,% VOTOS CASTELLANO
PROVÍNCIA,COMARCA,LOCALITAT,CODI CENTRE,NOM DEL CENTRE,NIVELL,CURS,% VOTS VALENCIÀ,% VOTS CASTELLÀ
València,La Ribera Baixa,CULLERA,46003408,IES BLASCO IBÁÑEZ,ESO,2ESO,"91,11","8,89"
València,La Ribera Baixa,CULLERA,46003408,IES BLASCO IBÁÑEZ,ESO,3ESO,"78,05","21,95"
València,La Hoya de Buñol,CHESTE,46003482,CENTRO PRIVADO SAN JOSÉ DE LA MONTAÑA,ESO,1ESO,0,100
València,La Hoya de Buñol,CHESTE,46003482,CENTRO PRIVADO SAN JOSÉ DE LA MONTAÑA,ESO,2ESO,"7,14","92,86"
València,La Hoya de Buñol,CHESTE,46003482,CENTRO PRIVADO SAN JOSÉ DE LA MONTAÑA,ESO,3ESO,0,100
València,La Hoya de Buñol,CHESTE,46003512,IES RICARDO MARÍN IBÁNEZ,ESO,1ESO,"28,57","71,43"
València,La Hoya de Buñol,CHESTE,46003512,IES RICARDO MARÍN IBÁNEZ,ESO,2ESO,"23,08","76,92"
València,La Hoya de Buñol,CHESTE,46003512,IES RICARDO MARÍN IBÁNEZ,ESO,3ESO,"24,24","75,76"
València,L'Horta Sud,XIRIVELLA,46003615,CENTRE PRIVAT NUESTRA SEÑORA DE LA SALUD,ESO,1ESO,55,45
València,L'Horta Sud,XIRIVELLA,46003615,CENTRE PRIVAT NUESTRA SEÑORA DE LA SALUD,ESO,2ESO,"15,79","84,21"
València,L'Horta Sud,XIRIVELLA,46003615,CENTRE PRIVAT NUESTRA SEÑORA DE LA SALUD,ESO,3ESO,"22,22","77,78"
València,La Safor,FONT D'EN CARRÒS (LA),46004024,CEIP FRANCESC CARRÒS,ESO,1ESO,90,10
València,La Safor,FONT D'EN CARRÒS (LA),46004024,CEIP FRANCESC CARRÒS,ESO,2ESO,"87,88","12,12"
València,La Safor,FONT D'EN CARRÒS (LA),46004024,CEIP FRANCESC CARRÒS,ESO,3ESO,"95,65","4,35"
València,La Safor,GANDIA,46004061,CENTRE PRIVAT BORJA,ESO,1ESO,"52,94","47,06"
València,La Safor,GANDIA,46004061,CENTRE PRIVAT BORJA,ESO,2ESO,"41,18","58,82"
València,La Safor,GANDIA,46004061,CENTRE PRIVAT BORJA,ESO,3ESO,"38,89","61,11"
València,La Safor,GANDIA,46004073,CENTRE PRIVAT ABECÉ,ESO,1ESO,"35,56","64,44"
València,La Safor,GANDIA,46004073,CENTRE PRIVAT ABECÉ,ESO,2ESO,"60,61","39,39"
València,La Safor,GANDIA,46004073,CENTRE PRIVAT ABECÉ,ESO,3ESO,50,50
València,La Safor,GANDIA,46004115,CENTRE PRIVAT ESCOLÀPIES GANDIA,ESO,1ESO,82,18
València,La Safor,GANDIA,46004115,CENTRE PRIVAT ESCOLÀPIES GANDIA,ESO,2ESO,"58,14","41,86"
València,La Safor,GANDIA,46004115,CENTRE PRIVAT ESCOLÀPIES GANDIA,ESO,3ESO,"58,7","41,3"
València,La Safor,GANDIA,46004127,CENTRE PRIVAT REIAL COL·LEGI DE L'ESCOLA PIA DE GANDIA,ESO,1ESO,"68,57","31,43"
València,La Safor,GANDIA,46004127,CENTRE PRIVAT REIAL COL·LEGI DE L'ESCOLA PIA DE GANDIA,ESO,2ESO,70,30
València,La Safor,GANDIA,46004127,CENTRE PRIVAT REIAL COL·LEGI DE L'ESCOLA PIA DE GANDIA,ESO,3ESO,"44,83","55,17"
València,La Safor,GANDIA,46004139,CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN,ESO,1ESO,"90,24","9,76"
València,La Safor,GANDIA,46004139,CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN,ESO,2ESO,"80,49","19,51"
València,La Safor,GANDIA,46004139,CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN,ESO,3ESO,"84,09","15,91"
València,La Safor,GANDIA,46004140,CENTRE PRIVAT ABAD SOLA,ESO,1ESO,60,40
València,La Safor,GANDIA,46004140,CENTRE PRIVAT ABAD SOLA,ESO,2ESO,"64,29","35,71"
València,La Safor,GANDIA,46004140,CENTRE PRIVAT ABAD SOLA,ESO,3ESO,65,35
València,La Safor,GANDIA,46004206,IES AUSIÀS MARCH,ESO,1ESO,"68,75","31,25"
València,La Safor,GANDIA,46004206,IES AUSIÀS MARCH,ESO,2ESO,"75,56","24,44"
València,La Safor,GANDIA,46004206,IES AUSIÀS MARCH,ESO,3ESO,"84,09","15,91"
València,La Safor,GANDIA,46004221,IES MARÍA ENRÍQUEZ,ESO,1ESO,"74,07","25,93"
València,La Safor,GANDIA,46004221,IES MARÍA ENRÍQUEZ,ESO,2ESO,"91,18","8,82"
València,La Safor,GANDIA,46004221,IES MARÍA ENRÍQUEZ,ESO,3ESO,"85,42","14,58"
València,La Safor,GRAU I PLATJA,46004243,CENTRE PRIVAT MARÍA DE LOS ÁNGELES SUÁREZ DE CALDERÓN,ESO,1ESO,"35,9","64,1"
València,La Safor,GRAU I PLATJA,46004243,CENTRE PRIVAT MARÍA DE LOS ÁNGELES SUÁREZ DE CALDERÓN,ESO,2ESO,"40,91","59,09"
